ID,model_ID,model,B_0,B_1,B_2,B_3,N_max,N_0,r_max,t_lag,AIC/AIC_c,BIC,R_2
100,4,logistic,0.0,0.0,0.0,0.0,178.6411857529765,2.71934784600767,0.03457512135017775,0.0,0.0,0.0,0.0
100,5,gompertz,0.0,0.0,0.0,0.0,-0.44792611048853165,-2.590780958684891,0.06914353509888523,-30.96002523630437,-13.503157902795106,-7.718151908950114,0.42746622294529046
100,6,baranyi,0.0,0.0,0.0,0.0,-0.4474300776183044,-1.6807664445436072,0.04583859080329517,-15.52655425904221,-14.08484459805939,-8.299838604214399,0.4393173408287179
100,7,buchanan,0.0,0.0,0.0,0.0,-0.44840712152134904,-4.387576420814401,0.03474891732561238,-187.08537130004504,-14.354080436546628,-8.569074442701636,0.44373243426353015
101,1,linear,-1.2356354433198204,0.008086799654195936,0.0,0.0,0.0,0.0,0.0,0.0,28.21162862590914,31.85412580093493,-1.8071452601377946
101,2,quadratic,-1.439771695466808,0.03272377695275239,-0.00019455843723456778,0.0,0.0,0.0,0.0,0.0,-19.98216640987635,-16.49546687980533,0.7210620119071154
101,3,cubic,-1.5905867002680298,0.06344361819683875,-0.0008067162506399844,2.908767285101987e-06,0.0,0.0,0.0,0.0,-23.877574402543768,-21.04484101559602,0.8174752328845895
101,4,logistic,0.0,0.0,0.0,0.0,178.6411857529765,2.71934784600767,0.03457512135017775,0.0,0.0,0.0,0.0
101,5,gompertz,0.0,0.0,0.0,0.0,-0.38263481761891754,-2.244867569864749,0.2787184209848412,-3.358403479829999,-24.140027318822003,-21.307293931874256,0.8218305385675723
101,6,baranyi,0.0,0.0,0.0,0.0,-0.39033243778466276,-1.8274004764670666,0.28671006007293437,-0.019629969619689203,-22.04444734329655,-19.211713956348802,0.7988923549998717
101,7,buchanan,0.0,0.0,0.0,0.0,-0.39250332804659077,-1.9365159120111453,0.2438264925407914,-1.2629659356534098,-21.31832510123669,-18.485591714288944,0.7902325477572729
102,1,linear,-0.9023119236443609,0.006386596517253337,0.0,0.0,0.0,0.0,0.0,0.0,30.93960612255316,34.58210329757895,-1.4397789992449446
102,2,quadratic,-1.062361349925751,0.025235847990293582,-0.00014833383845375703,0.0,0.0,0.0,0.0,0.0,14.046358164012753,17.533057694083773,-0.24615087519775436
102,3,cubic,-1.2603523919311492,0.06397579096475135,-0.0009151029478929182,3.6302610091741416e-06,0.0,0.0,0.0,0.0,0.6737218522771999,3.5064552392249464,0.45666393095312896
102,4,logistic,0.0,0.0,0.0,0.0,178.6411857529765,2.71934784600767,0.03457512135017775,0.0,0.0,0.0,0.0
102,5,gompertz,0.0,0.0,0.0,0.0,-0.23978451529943992,-2.573403756442762,0.48094556760071716,-3.9657231397947497,-53.33563451453622,-50.50290112758847,0.9762814643446068
102,6,baranyi,0.0,0.0,0.0,0.0,-0.2412226060747173,-1.7718707950367123,0.34275222754444534,-2.0347169387838044,-53.32538636483512,-50.492652977887374,0.9762678804490809
102,7,buchanan,0.0,0.0,0.0,0.0,-0.268969625836137,-4.632032256780471,0.31365791492691414,-22.14161646422138,-33.64721293674098,-30.814479549793234,0.9246597438865805
103,1,linear,-1.3520174065197785,0.001583381829675373,0.0,0.0,0.0,0.0,0.0,0.0,-82.89193013474022,-77.25158110631926,0.7454880029081237
103,2,quadratic,-1.5988454867654438,0.0038860704501477855,-3.434839007807481e-06,0.0,0.0,0.0,0.0,0.0,-155.63165659661544,-149.12247327666955,0.9808663985572397
103,3,cubic,-1.6689282742108171,0.005276243021596934,-8.719866450394626e-06,5.2548404086782125e-09,0.0,0.0,0.0,0.0,-180.96931553093034,-173.79950304766464,0.9927254536334088
103,4,logistic,0.0,0.0,0.0,0.0,178.6411857529765,2.71934784600767,0.03457512135017775,0.0,0.0,0.0,0.0
103,5,gompertz,0.0,0.0,0.0,0.0,-0.4310444674154527,-1717.3175623273332,6.895730673044995,-1733.457156370748,-195.28200952728207,-188.11219704401637,0.9955591739302138
103,6,baranyi,0.0,0.0,0.0,0.0,-0.4382220535255163,-1.715594419143259,0.005932747996641254,-205.68586435308697,-199.66944010654248,-192.49962762327678,0.9961826467976848
103,7,buchanan,0.0,0.0,0.0,0.0,-0.5421579228797214,-6.682607750256624,0.006297215986927302,-1881.5428995849654,-119.8074270906232,-112.63761460735749,0.9401090365696422
104,1,linear,-0.6830576456030302,0.0009854842510533142,0.0,0.0,0.0,0.0,0.0,0.0,48.74923490963575,53.860407838785804,-1.273430207090399
104,2,quadratic,-1.0340355128279621,0.006909351907049478,-1.3266723703215309e-05,0.0,0.0,0.0,0.0,0.0,39.41041942139164,45.143065578007295,-1.8145975530916476
104,3,cubic,-1.2642775760088778,0.016157796093187717,-6.652806973170047e-05,7.649098584939517e-08,0.0,0.0,0.0,0.0,14.16151323415004,20.255892358491042,-0.2857792267058952
104,4,logistic,0.0,0.0,0.0,0.0,178.6411857529765,2.71934784600767,0.03457512135017775,0.0,0.0,0.0,0.0
104,5,gompertz,0.0,0.0,0.0,0.0,-0.30137282014423145,-1.7878049228895336,0.14122471068531015,0.5380552675768764,-14.257076106421295,-8.162696982080291,0.5757864621576552
104,6,baranyi,0.0,0.0,0.0,0.0,-0.30132778378370506,-1.830084158472311,0.14755319900417485,-0.4805487719028084,-14.577265379810445,-8.482886255469442,0.5807301477006771
104,7,buchanan,0.0,0.0,0.0,0.0,-0.137733562954221,-0.7444821510208549,0.0022691612869835563,-62.3292704694847,54.20377950688766,60.29815863122867,-1.2734301797710268
105,1,linear,-0.9461420144031193,0.006880009758566139,0.0,0.0,0.0,0.0,0.0,0.0,51.004467911903554,54.39915715554598,-2.294588559834729
105,2,quadratic,-1.1689488084291215,0.03142152144418602,-0.0001923053366576431,0.0,0.0,0.0,0.0,0.0,29.38499702047823,32.47535190943736,-0.8333113453692058
105,3,cubic,-1.4056703141095248,0.07436970916966906,-0.001032786016896336,3.964783623696464e-06,0.0,0.0,0.0,0.0,12.844689128740344,15.071269103575613,0.35175978097426985
105,4,logistic,0.0,0.0,0.0,0.0,178.6411857529765,2.71934784600767,0.03457512135017775,0.0,0.0,0.0,0.0
105,5,gompertz,0.0,0.0,0.0,0.0,-0.19226337081697792,-1.6536127751270733,0.469016259627973,2.2860869133251263,-16.135280355953892,-13.908700381118623,0.888984105894209
105,6,baranyi,0.0,0.0,0.0,0.0,-0.19494063877472168,-1.7004768670538064,0.5912080363660434,2.9001514781128677,-15.458952755904136,-13.232372781068866,0.8842163110568532
105,7,buchanan,0.0,0.0,0.0,0.0,-0.19204635960194735,-1.6565583739122687,0.3666963343152538,1.5150422972287536,-15.887342402409448,-13.660762427574179,0.8872265961232668
106,1,linear,-0.6474960714171479,0.0031457702276612635,0.0,0.0,0.0,0.0,0.0,0.0,64.14025214108725,68.01136741477575,-1.2147206252195728
106,2,quadratic,-0.8079608007294502,0.023567572038089523,-0.0001619754352038493,0.0,0.0,0.0,0.0,0.0,64.17155893206841,68.01876024936736,-1.5542652598459625
106,3,cubic,-1.0602282517605208,0.07737543075763079,-0.001241677173041754,5.14756505654107e-06,0.0,0.0,0.0,0.0,54.350828052016865,57.72576376457461,-1.3264037264826039
106,4,logistic,0.0,0.0,0.0,0.0,178.6411857529765,2.71934784600767,0.03457512135017775,0.0,0.0,0.0,0.0
106,5,gompertz,0.0,0.0,0.0,0.0,-0.19368730041353502,-1.6706501416328277,1.0881792790237224,1.068739618182605,1.7155136814033285,5.090449393961075,0.7036975663654829
106,6,baranyi,0.0,0.0,0.0,0.0,-0.19529786456487808,-1.7073744000621096,1.2694762100450652,1.31216918109757,0.8032832302152149,4.178218942772961,0.7172999321894585
106,7,buchanan,0.0,0.0,0.0,0.0,-0.1965022916649719,-1.7095102456045108,0.7337709585255516,0.44193687578068513,0.4012287131144885,3.776164425672235,0.72279803262381
107,1,linear,-1.9112913042209279,-6.190380079966525e-05,0.0,0.0,0.0,0.0,0.0,0.0,-233.15652789909132,-227.51617887067036,-0.23926501244019827
107,2,quadratic,-1.7293813139242074,-0.0017504998531126122,2.5156326456570602e-06,0.0,0.0,0.0,0.0,0.0,-257.6132548534732,-251.1040715335273,0.4441264566561852
107,3,cubic,-1.7426064816880873,-0.001491104221190759,1.533136286867717e-06,9.7511270267754e-10,0.0,0.0,0.0,0.0,-254.64356296092282,-247.47375047765712,0.4388332790318258
107,4,logistic,0.0,0.0,0.0,0.0,178.6411857529765,2.71934784600767,0.03457512135017775,0.0,0.0,0.0,0.0
107,5,gompertz,0.0,0.0,0.0,0.0,-1.7913441227998728,-1.951918674212556,0.08153120878233676,597.2564640424516,-230.45565549923234,-223.28584301596663,-0.18840685898775833
107,6,baranyi,0.0,0.0,0.0,0.0,-0.19529786456487808,-1.7073744000621096,1.2694762100450652,1.31216918109757,0.0,0.0,0.0
107,7,buchanan,0.0,0.0,0.0,0.0,-1.971091134005851,-1.7865351391556192,-0.006562412571289998,102.68409653157174,-236.05787983213446,-228.88806734886876,-0.019795226405951993
108,1,linear,-0.8027881713156226,0.0013808891689874388,0.0,0.0,0.0,0.0,0.0,0.0,63.9613669130344,68.92409983264966,-1.4852722521677277
108,2,quadratic,-1.2911975128882451,0.00940982311397246,-1.7723497355850975e-05,0.0,0.0,0.0,0.0,0.0,48.239679164024466,53.751894485416244,-2.12757552845913
108,3,cubic,-1.6083409983972006,0.021881854955028885,-8.888756796547382e-05,1.0203089784176087e-07,0.0,0.0,0.0,0.0,18.913025069136438,24.69803106298143,-0.40250443973621586
108,4,logistic,0.0,0.0,0.0,0.0,178.6411857529765,2.71934784600767,0.03457512135017775,0.0,0.0,0.0,0.0
108,5,gompertz,0.0,0.0,0.0,0.0,-0.28521203810159323,-6.768566318220169,0.45257077142545926,-24.83676679111247,-5.328565823350878,0.4564401704941137,0.487141473722811
108,6,baranyi,0.0,0.0,0.0,0.0,-0.2860198763723305,-2.220707796203547,0.13199704997170814,-9.340630260752217,-5.303326716073849,0.4816792777711427,0.4860525213060509
108,7,buchanan,0.0,0.0,0.0,0.0,-0.2915521178274768,-1.0889123975448127,-7.722051980006825e-05,82.52639949071863,83.35669026984657,89.14169626369156,-5.120303386425152
109,1,linear,-0.9568108423670715,0.007935057882804714,0.0,0.0,0.0,0.0,0.0,0.0,46.43472589537998,49.8294151390224,-1.9649171017879343
109,2,quadratic,-1.1465209242384224,0.02982832752120956,-0.0001724415896982855,0.0,0.0,0.0,0.0,0.0,28.812927900024793,31.903282788983915,-0.6130612606869252
109,3,cubic,-1.356956883960107,0.07124052959313053,-0.00099401257786809,3.900324973542591e-06,0.0,0.0,0.0,0.0,14.803794201497864,17.030374176333133,0.3498986739196629
109,4,logistic,0.0,0.0,0.0,0.0,178.6411857529765,2.71934784600767,0.03457512135017775,0.0,0.0,0.0,0.0
109,5,gompertz,0.0,0.0,0.0,0.0,-0.1313900476590921,-1.615589082365412,0.40246096665812053,1.5966877497530292,-47.74343773837971,-45.51685776354444,0.9863281432661596
109,6,baranyi,0.0,0.0,0.0,0.0,-0.13453478821463136,-1.6125667638993675,0.5280968311507764,2.701898798693918,-48.50228376636384,-46.275703791528564,0.9869611569098545
109,7,buchanan,0.0,0.0,0.0,0.0,-0.13451634342121502,-1.6080982546295257,0.33937743225453887,1.0540611237454773,-47.92911928927036,-45.702539314435086,0.9864854777871177
110,1,linear,-0.5856461810775528,0.00045045061329573866,0.0,0.0,0.0,0.0,0.0,0.0,55.649843825856834,59.52095909954533,-1.0918422049172891
110,2,quadratic,-0.7275640492694239,0.018544799336647586,-0.00014380160358270022,0.0,0.0,0.0,0.0,0.0,55.60526686566441,59.45246818296336,-1.3110933169814896
110,3,cubic,-0.9619236821670366,0.06827459493879023,-0.0011416639971423544,4.7633773680026445e-06,0.0,0.0,0.0,0.0,46.373939450847914,49.74887516340566,-1.05804467307747
110,4,logistic,0.0,0.0,0.0,0.0,178.6411857529765,2.71934784600767,0.03457512135017775,0.0,0.0,0.0,0.0
110,5,gompertz,0.0,0.0,0.0,0.0,-0.29529745220015086,-1.3879160950108553,1.2253020895001439,1.9761501729681097,16.92445077205801,20.299386484615756,0.32861768266329494
110,6,baranyi,0.0,0.0,0.0,0.0,-0.2953960397395296,-1.4189908625884537,1.8285016627432569,2.3526056026346387,16.6760653016626,20.051001014220347,0.335197215726578
110,7,buchanan,0.0,0.0,0.0,0.0,-0.29710393699655213,-3.544152534166947,0.5723915080550718,-7.826919183137685,17.116308015896042,20.49124372845379,0.33009645002424126
111,1,linear,-2.019797325847547,-0.000360023109424301,0.0,0.0,0.0,0.0,0.0,0.0,-243.63457962250382,-237.99423059408286,-0.28204098784768394
111,2,quadratic,-2.059541762491829,1.0831209465603976e-05,-5.531119712658372e-07,0.0,0.0,0.0,0.0,0.0,-240.37925692768343,-233.87007360773754,-0.31668251066670217
111,3,cubic,-2.024967972804175,-0.000677559233892422,2.0640973485558416e-06,-2.6006564588052955e-09,0.0,0.0,0.0,0.0,-236.72161788480324,-229.55180540153754,-0.3623600762931838
111,4,logistic,0.0,0.0,0.0,0.0,178.6411857529765,2.71934784600767,0.03457512135017775,0.0,0.0,0.0,0.0
111,5,gompertz,0.0,0.0,0.0,0.0,-2.076405667824321,-265.3690830818539,-1.5483004723212128,1798.23409601482,-236.1107940227909,-228.9409815395252,-0.38728078571656877
111,6,baranyi,0.0,0.0,0.0,0.0,-0.2953960397395296,-1.4189908625884537,1.8285016627432569,2.3526056026346387,0.0,0.0,0.0
111,7,buchanan,0.0,0.0,0.0,0.0,-2.392437652984665,-2.109931078031918,-0.009846720472181778,575.140413819893,-234.11037073244108,-226.94055824917538,-0.48681173234847486
112,1,linear,-0.7078302179265004,0.001926256777455107,0.0,0.0,0.0,0.0,0.0,0.0,71.52253130758662,77.28167900812863,-1.2314087472209736
112,2,quadratic,-0.87754620932064,0.006547947870291043,-1.112729166507925e-05,0.0,0.0,0.0,0.0,0.0,57.28401597326407,63.96572857683577,-0.9805109255956135
112,3,cubic,-0.9804816039800139,0.013967261316613954,-5.7174414668945e-05,6.812010236565572e-08,0.0,0.0,0.0,0.0,39.011867430088,46.41785433839878,-0.19073824424519503
112,4,logistic,0.0,0.0,0.0,0.0,178.6411857529765,2.71934784600767,0.03457512135017775,0.0,0.0,0.0,0.0
112,5,gompertz,0.0,0.0,0.0,0.0,-0.08109893048564441,-1.5167936078150974,0.3450791951625848,0.7288697837070366,-111.93525972596481,-104.52927281765403,0.9912899099581471
112,6,baranyi,0.0,0.0,0.0,0.0,-0.081811200477826,-1.4676059126688359,0.47004461444415263,2.2739213130369555,-112.10318717041659,-104.69720026210581,0.9913385153382899
112,7,buchanan,0.0,0.0,0.0,0.0,-0.08217535846516712,-3.3531995907135412,0.2911633590517203,-14.587558835818653,-109.86689087712853,-102.46090396881775,0.9906687922868487
113,1,linear,-0.9197516469007267,0.004609425141821535,0.0,0.0,0.0,0.0,0.0,0.0,27.30385604772944,30.94635322275523,-0.2567674033950582
113,2,quadratic,-1.292498165005532,0.014441166420000918,-3.743776828992426e-05,0.0,0.0,0.0,0.0,0.0,-7.126122926756725,-3.6394233966857072,0.8225248454462413
113,3,cubic,-1.4357043390666309,0.023733475926154796,-0.00013006960732541854,2.292670265596657e-07,0.0,0.0,0.0,0.0,-34.43026484847409,-31.597531461526344,0.9709591756623733
113,4,logistic,0.0,0.0,0.0,0.0,178.6411857529765,2.71934784600767,0.03457512135017775,0.0,0.0,0.0,0.0
113,5,gompertz,0.0,0.0,0.0,0.0,-0.023939240071687864,-3746.4344889302456,81.83977976247681,-340.7757491656522,-65.64976753351772,-62.817034146569966,0.9953714674761903
113,6,baranyi,0.0,0.0,0.0,0.0,-0.009197240458164783,-1.881934983447325,0.025571866684028405,-105.0412465725849,-80.29240109423608,-77.45966770728833,0.9980439478645738
113,7,buchanan,0.0,0.0,0.0,0.0,-0.06679626363712415,-4.051644635398202,0.03864899440059392,-159.12440912127886,-22.14546290888313,-19.31272952193538,0.9402747646278274
114,1,linear,-0.5474688052104681,0.005340290359052702,0.0,0.0,0.0,0.0,0.0,0.0,44.98630343758372,48.62880061260952,-0.7173682286709622
114,2,quadratic,-0.6769071970592648,0.02097943130749171,-0.00012368876799765118,0.0,0.0,0.0,0.0,0.0,46.07676203676595,49.56346156683696,-0.9107666567089365
114,3,cubic,-0.8766503058272358,0.06166510869926729,-0.0009346971357695413,3.856378723986614e-06,0.0,0.0,0.0,0.0,42.2274390462714,45.060172433219144,-0.6570211465464177
114,4,logistic,0.0,0.0,0.0,0.0,178.6411857529765,2.71934784600767,0.03457512135017775,0.0,0.0,0.0,0.0
114,5,gompertz,0.0,0.0,0.0,0.0,-0.02840771124216959,-1.5382438626518093,0.7266634933563898,0.49625764302298353,-61.08126340159148,-58.248530014643734,0.9939978454765782
114,6,baranyi,0.0,0.0,0.0,0.0,-0.04015882754788709,-1.514428312465706,0.8727553044912545,0.9539815817551067,-50.10299395586349,-47.270260568915745,0.9885515243480705
114,7,buchanan,0.0,0.0,0.0,0.0,-0.02557929986013957,-0.5622654604116606,0.35584032318367187,12.28018969887842,53.8415781069368,56.674311493884545,-1.075458267397234
115,1,linear,-0.618528372952838,0.0008010701830231223,0.0,0.0,0.0,0.0,0.0,0.0,-3.119292219273887,2.5210568091470735,-0.3759655120113716
115,2,quadratic,-0.9504975194064288,0.0039010883277294395,-4.634482284414619e-06,0.0,0.0,0.0,0.0,0.0,-12.074413842795764,-5.565230522849868,-0.16195243731659925
115,3,cubic,-1.2320420914629782,0.009483223667829038,-2.5877442005612744e-05,2.115609412548243e-08,0.0,0.0,0.0,0.0,-42.828258038716754,-35.65844555545105,0.6027143958338612
115,4,logistic,0.0,0.0,0.0,0.0,178.6411857529765,2.71934784600767,0.03457512135017775,0.0,0.0,0.0,0.0
115,5,gompertz,0.0,0.0,0.0,0.0,-0.24420919913644804,-1.6362663537518718,0.04063213420565735,-5.823009238867029,-173.94051118512775,-166.77069870186205,0.9956470553230915
115,6,baranyi,0.0,0.0,0.0,0.0,-0.24535560578823176,-1.4898110826093225,0.0441056804634364,1.799915241957991,-168.30051899741548,-161.13070651414978,0.9947125781588644
115,7,buchanan,0.0,0.0,0.0,0.0,-0.24749698583116564,-1.447979754285168,0.027848983353847986,-3.090701878981341,-116.30144318481291,-109.13163070154721,0.9682354114047568
116,1,linear,1.7567514801678423,0.11853314459215569,0.0,0.0,0.0,0.0,0.0,0.0,134.37357910034248,134.96525283235115,0.8183880019933049
116,2,quadratic,1.9391208712121937,0.02121310550140284,0.007978490073563781,0.0,0.0,0.0,0.0,0.0,114.39293653288205,112.38183484222692,0.9882008785953257
116,3,cubic,1.96146212095181,-0.008111454883319828,0.014558566809867972,-0.0003706146872435676,0.0,0.0,0.0,0.0,113.35808025741781,106.34420314409891,0.995274429809615
116,4,logistic,0.0,0.0,0.0,0.0,24492541779.44333,57.11517162136085,0.27293265641656994,0.0,139.17357840434826,137.16247671369314,0.8183880151759582
116,5,gompertz,0.0,0.0,0.0,0.0,5.099899999564248,1.9301772608360728,0.40060948469760344,4.019579444056513,111.91701148077178,104.90313436745288,0.9959736475060261
116,6,baranyi,0.0,0.0,0.0,0.0,17.61867879806636,1.9448413140179943,0.4379156866038023,4.834221689188168,113.90468335334461,106.89080624002571,0.9949784103147228
116,7,buchanan,0.0,0.0,0.0,0.0,3.3213012430214603,1.5210315825550644,0.27293265600887634,-1.9886411632155465,146.37357629565454,139.35969918233565,0.818388056921709
117,1,linear,1.7836445921524797,0.3734357383308601,0.0,0.0,0.0,0.0,0.0,0.0,108.24265688144901,105.61793528913317,0.28586110563700584
117,2,quadratic,1.5939098134140308,0.6559990689441818,-0.05627918083417331,0.0,0.0,0.0,0.0,0.0,106.91866713154371,96.08570500845593,0.8900689142225676
117,3,cubic,1.6658878513321662,0.32881714939396917,0.12204818923209182,-0.023675413458472995,0.0,0.0,0.0,0.0,136.60965091801538,97.56844826415565,0.8953705450104115
117,4,logistic,0.0,0.0,0.0,0.0,3040.5574716842975,39.63163070041365,1.3204410075950925,0.0,103.86557749935278,93.032615376265,0.9337376297469371
117,5,gompertz,0.0,0.0,0.0,0.0,3.419042223482029,1.7103929442432653,1.8499453889328363,0.7334596458922811,130.14167118761497,91.10046853375523,0.9643014572525511
117,6,baranyi,0.0,0.0,0.0,0.0,3.367455618179659,1.7052684619286322,2.3902015653360476,1.0065638979773721,133.9202853424179,94.87908268855817,0.933044100633168
117,7,buchanan,0.0,0.0,0.0,0.0,3.358608432822765,1.7113788347311423,1.4535014559316344,0.5507992308730499,135.30021434903688,96.25901169517714,0.915720903665916
118,1,linear,1.4454282967515133,0.10780160886388666,0.0,0.0,0.0,0.0,0.0,0.0,103.1771771487665,103.01550177380601,0.5158943789885628
118,2,quadratic,1.6518211810089287,-0.06942423637815014,0.019539346914133914,0.0,0.0,0.0,0.0,0.0,63.95014978160093,60.26791594832027,0.9981123961879437
118,3,cubic,1.6317952182775235,-0.03005062680336647,0.007576313717421123,0.0008999081726187116,0.0,0.0,0.0,0.0,76.3453071508801,65.40918152594595,0.9972319592754882
118,4,logistic,0.0,0.0,0.0,0.0,480621764.36733353,27.888701984328694,0.2482224060755778,0.0,108.7771861904913,105.09495235721064,0.5158938706956384
118,5,gompertz,0.0,0.0,0.0,0.0,4.226026166078825,1.6207543864930023,0.6212771784626664,5.2907776612668105,61.74155961593659,50.80543399100243,0.9995539525407227
118,6,baranyi,0.0,0.0,0.0,0.0,3.367455618179659,1.7052684619286322,2.3902015653360476,1.0065638979773721,0.0,0.0,0.0
118,7,buchanan,0.0,0.0,0.0,0.0,2.62046613641402,1.6265977349987837,0.49565091405178613,4.545647687499504,87.4315422596634,76.49541663472925,0.9889376399280853
119,1,linear,1.6511668456287805,0.4405846379759598,0.0,0.0,0.0,0.0,0.0,0.0,118.43090085747829,117.26863130464423,0.9491790557002289
